batch_id,line,machine,shift,material_lot,operator_tenure_months,target_cycle_time_sec,actual_cycle_time_sec,ambient_temp_c,humidity_pct,pressure_bar,vibration_mm_s,tool_age_hours,planned_runtime_min,actual_runtime_min,unplanned_downtime_min,planned_units,good_units,defect_units,scrap_cost_inr,rework_minutes,defect_rate
2135,Line_B,M09,Morning,L029,24.7,48.67,44.48,33.17,50.69,4.355,0.806,49.72,406.45,383.82,22.63,361,340,21,989.27,9.07,0.05817
2136,Line_C,M11,Evening,L027,7.0,41.26,38.35,36.19,49.97,5.529,1.05,31.23,430.38,420.48,9.9,261,244,17,721.87,8.59,0.06513
2137,Line_B,M13,Evening,L067,17.2,43.52,47.87,35.19,59.3,5.207,0.942,45.09,418.95,396.33,22.62,313,299,14,515.67,6.79,0.04473
2138,Line_C,M10,Evening,L051,18.3,44.67,47.15,32.48,57.18,5.08,1.106,59.24,413.8,412.63,1.17,408,383,25,1166.61,12.18,0.06127
2139,Line_C,M07,Night,L017,32.1,45.7,48.18,34.38,69.8,5.585,0.987,17.88,443.24,422.77,20.47,197,171,26,1122.77,15.75,0.13198
2140,Line_D,M14,Evening,L090,14.4,48.43,44.77,27.78,48.0,5.57,0.878,50.73,404.85,390.66,14.18,363,360,3,120.99,1.11,0.00826
2141,Line_D,M08,Night,L070,15.1,51.5,51.58,34.88,56.3,5.058,1.074,4.04,420.22,418.46,1.75,306,289,17,654.65,9.01,0.05556
2142,Line_B,M11,Night,L053,29.0,48.8,51.56,27.09,55.54,5.062,0.768,41.19,423.18,398.23,24.95,195,188,7,273.16,6.08,0.0359
2143,Line_C,M15,Night,L101,27.6,46.02,46.0,34.33,52.64,5.131,0.526,34.74,384.1,377.92,6.18,204,191,13,536.05,5.82,0.06373
2144,Line_D,M16,Morning,L010,9.6,51.48,50.35,28.35,44.61,5.483,0.713,18.95,441.03,430.24,10.79,243,233,10,421.19,6.13,0.04115
2145,Line_B,M08,Night,L053,22.7,41.3,40.79,36.47,61.7,5.01,0.94,33.65,420.85,413.84,7.02,305,281,24,1106.77,9.13,0.07869
2146,Line_D,M08,Morning,L037,48.3,51.79,51.88,24.27,51.7,5.265,0.876,39.38,437.78,435.72,2.06,255,250,5,244.55,2.8,0.01961
2147,Line_A,M14,Morning,L028,25.4,51.99,50.58,29.97,62.89,4.4,0.949,62.22,457.69,449.98,7.72,229,221,8,335.43,5.36,0.03493
2148,Line_D,M09,Evening,L022,22.3,38.67,39.64,27.42,42.58,4.895,1.06,31.25,463.8,458.58,5.21,378,363,15,661.16,4.55,0.03968
2149,Line_C,M13,Evening,L077,22.9,43.36,39.87,30.01,67.19,4.941,1.014,45.56,387.62,379.43,8.19,327,298,29,1117.9,8.77,0.08869
2150,Line_A,M02,Evening,L001,42.3,43.97,44.56,32.4,57.35,4.365,0.972,57.43,426.84,418.03,8.81,412,401,11,444.17,6.65,0.0267
2151,Line_C,M14,Morning,L096,23.7,46.51,50.59,36.33,56.66,4.294,0.532,13.2,424.41,421.96,2.44,289,271,18,822.46,7.69,0.06228
2152,Line_A,M02,Morning,L035,34.1,49.42,51.42,29.36,60.46,5.209,1.029,26.5,437.25,419.78,17.47,227,223,4,153.61,1.64,0.01762
2153,Line_C,M07,Morning,L048,41.1,48.67,53.8,29.99,64.22,5.844,1.06,8.83,419.81,414.1,5.71,240,231,9,317.26,5.77,0.0375
2154,Line_D,M03,Night,L112,12.9,43.76,43.69,32.21,45.19,5.216,1.177,30.96,379.94,368.46,11.47,249,238,11,584.07,4.74,0.04418
2155,Line_C,M15,Night,L040,10.1,51.12,45.07,25.2,58.19,5.005,0.834,31.8,392.5,391.2,1.3,369,346,23,871.6,12.55,0.06233
2156,Line_D,M02,Morning,L028,36.5,52.33,52.03,32.93,43.99,4.831,0.907,56.71,370.48,357.96,12.52,193,189,4,159.8,2.11,0.02073
2157,Line_A,M09,Morning,L118,35.7,41.81,46.02,37.75,33.36,4.718,0.825,49.21,443.75,415.67,28.08,393,376,17,707.93,7.46,0.04326
2158,Line_A,M03,Morning,L037,9.8,43.79,43.69,26.68,39.28,5.305,0.893,75.6,415.11,405.99,9.12,291,286,5,236.69,2.84,0.01718
2159,Line_B,M01,Evening,L029,24.5,56.11,55.14,30.55,44.17,4.515,1.181,12.24,399.96,392.33,7.63,317,294,23,1067.36,10.17,0.07256
2160,Line_A,M05,Morning,L112,12.1,43.93,39.52,28.82,35.32,5.693,1.077,49.16,434.13,420.42,13.71,408,404,4,165.79,1.98,0.0098
2161,Line_B,M02,Night,L047,32.1,48.27,48.08,31.86,62.93,5.031,0.932,49.85,404.59,402.22,2.36,276,266,10,372.91,6.37,0.03623
2162,Line_A,M05,Night,L077,11.1,46.22,48.16,29.91,44.08,5.871,0.709,37.06,387.75,379.3,8.45,347,330,17,709.39,9.84,0.04899
2163,Line_B,M03,Evening,L103,9.9,34.31,35.8,34.13,68.61,4.853,1.01,12.18,408.02,403.68,4.34,342,315,27,943.49,15.06,0.07895
2164,Line_B,M12,Evening,L089,7.7,43.96,43.71,33.26,32.63,5.783,0.473,59.01,418.92,411.24,7.68,387,378,9,453.03,4.67,0.02326
2165,Line_D,M03,Evening,L054,20.4,44.4,39.3,30.96,52.22,4.97,0.518,38.23,412.54,410.91,1.63,225,220,5,171.48,3.36,0.02222
2166,Line_A,M08,Morning,L102,13.2,50.92,53.75,31.76,33.36,5.483,1.006,32.28,441.96,441.66,0.3,324,318,6,212.48,3.88,0.01852
2167,Line_D,M01,Evening,L008,21.2,46.72,47.8,33.94,58.16,5.194,1.204,10.58,424.17,417.93,6.23,273,259,14,640.13,7.49,0.05128
2168,Line_B,M15,Evening,L063,30.3,47.95,48.2,30.67,53.59,5.09,1.143,29.85,440.49,434.11,6.38,312,304,8,377.16,5.88,0.02564
2169,Line_B,M08,Morning,L071,29.4,52.04,48.25,31.32,49.3,5.187,1.022,20.36,432.83,417.46,15.37,388,374,14,697.75,8.26,0.03608
2170,Line_B,M06,Morning,L046,24.7,46.43,46.34,29.54,53.52,4.575,0.931,44.93,452.99,447.25,5.74,252,231,21,681.59,9.14,0.08333
2171,Line_B,M06,Evening,L047,33.9,44.34,49.55,32.37,53.02,5.558,0.788,35.47,441.63,438.24,3.38,268,261,7,267.49,4.63,0.02612
2172,Line_A,M02,Night,L030,29.8,45.46,54.95,24.25,59.41,5.189,1.096,37.03,407.29,406.66,0.63,378,369,9,350.74,6.9,0.02381
2173,Line_B,M05,Morning,L068,17.7,48.25,52.6,25.95,57.37,4.949,1.231,23.43,429.04,393.91,35.13,225,219,6,285.95,3.34,0.02667
2174,Line_A,M14,Morning,L012,19.6,47.37,44.66,37.02,48.68,5.518,0.817,40.17,422.92,417.62,5.3,275,274,1,45.51,0.66,0.00364
2175,Line_B,M07,Morning,L106,16.8,52.47,55.28,25.85,34.2,5.472,0.765,23.9,422.34,404.15,18.19,416,407,9,440.42,3.81,0.02163
2176,Line_C,M14,Morning,L108,13.6,45.49,44.7,37.44,53.18,5.638,0.481,70.7,406.92,401.66,5.26,335,305,30,928.36,12.39,0.08955
2177,Line_B,M03,Evening,L091,75.4,43.35,45.85,26.34,48.72,5.333,1.328,39.47,399.66,383.42,16.24,213,204,9,467.19,2.58,0.04225
2178,Line_D,M06,Morning,L020,36.9,50.04,45.72,32.24,61.12,5.402,0.787,15.07,409.07,406.99,2.08,308,302,6,288.96,2.86,0.01948
2179,Line_A,M11,Morning,L018,43.9,53.53,50.37,32.36,48.3,4.67,1.325,15.84,384.24,379.66,4.58,214,203,11,468.01,4.72,0.0514
2180,Line_D,M02,Night,L112,20.6,54.31,67.54,32.2,57.7,5.078,0.774,68.04,427.24,392.92,34.32,343,329,14,606.24,9.41,0.04082
2181,Line_D,M06,Morning,L084,28.6,44.49,42.62,30.42,63.54,5.098,0.901,21.82,426.57,415.79,10.78,354,349,5,150.0,2.32,0.01412
2182,Line_D,M15,Morning,L054,36.5,51.3,47.18,30.45,59.8,5.089,0.65,53.26,410.27,405.77,4.5,219,214,5,238.94,2.89,0.02283
2183,Line_D,M08,Evening,L068,61.7,41.99,38.5,33.72,47.6,5.63,0.932,10.74,431.84,423.97,7.87,186,183,3,125.46,1.4,0.01613
2184,Line_A,M15,Night,L071,7.3,49.3,52.28,28.69,44.65,4.676,1.063,84.37,439.32,431.13,8.19,264,248,16,669.8,7.14,0.06061
2185,Line_C,M03,Night,L052,29.7,55.36,58.09,35.07,59.59,5.647,0.806,23.47,424.81,415.25,9.56,364,340,24,768.58,11.28,0.06593
2186,Line_A,M16,Night,L038,27.9,43.44,46.21,27.02,63.54,5.208,0.791,73.13,426.0,404.15,21.85,381,367,14,485.96,8.6,0.03675
2187,Line_D,M15,Evening,L084,29.6,47.52,45.18,29.58,51.05,5.379,1.214,65.08,431.93,424.93,7.0,354,344,10,429.29,4.62,0.02825
2188,Line_C,M07,Evening,L001,31.7,45.45,41.06,36.36,38.98,5.065,0.763,21.51,413.93,411.34,2.6,184,176,8,349.34,3.05,0.04348
2189,Line_A,M09,Evening,L106,17.1,53.48,58.2,28.03,54.01,4.747,0.977,21.23,416.93,391.22,25.72,276,263,13,626.22,8.24,0.0471
2190,Line_D,M03,Night,L073,21.6,50.25,51.35,27.76,54.53,5.517,0.905,17.73,439.23,434.63,4.6,253,247,6,294.03,2.98,0.02372
2191,Line_A,M03,Night,L060,14.9,50.77,50.19,31.23,49.67,5.082,1.011,7.21,424.3,415.05,9.26,221,213,8,321.47,3.71,0.0362
2192,Line_C,M07,Night,L115,24.4,42.67,45.37,26.92,51.48,4.809,0.814,31.4,405.2,402.11,3.09,292,276,16,759.68,6.43,0.05479
2193,Line_C,M06,Night,L084,28.1,47.34,43.96,31.04,44.47,5.597,0.801,53.77,420.74,404.49,16.26,336,322,14,557.0,5.06,0.04167
2194,Line_A,M10,Evening,L021,19.3,40.17,43.35,25.0,59.68,5.069,0.666,54.04,412.03,406.87,5.16,238,236,2,92.22,0.55,0.0084
2195,Line_C,M15,Evening,L063,29.2,44.4,44.4,31.33,46.15,5.534,0.906,69.91,424.67,416.09,8.58,199,189,10,431.42,3.54,0.05025
2196,Line_D,M01,Night,L070,11.3,46.98,47.63,34.63,47.92,6.114,1.046,20.2,401.06,399.48,1.58,245,232,13,530.38,7.05,0.05306
2197,Line_A,M14,Morning,L078,11.7,38.07,39.73,35.74,36.31,5.612,1.186,6.49,443.04,439.15,3.89,403,390,13,567.28,6.8,0.03226
2198,Line_B,M05,Evening,L056,42.9,41.66,42.15,27.63,35.56,5.478,0.513,4.24,431.19,422.91,8.27,204,197,7,244.11,3.67,0.03431
2199,Line_A,M11,Evening,L054,20.4,47.29,52.57,22.19,47.86,5.262,1.03,51.25,408.09,405.22,2.87,220,217,3,121.0,1.67,0.01364
2200,Line_C,M16,Night,L096,15.6,46.53,48.0,32.3,55.16,5.624,0.866,63.34,432.57,407.79,24.78,319,308,11,461.63,7.03,0.03448
2201,Line_A,M12,Morning,L036,14.0,50.42,48.99,29.38,56.92,6.119,0.934,34.74,420.51,418.7,1.81,252,247,5,205.32,2.79,0.01984
2202,Line_D,M01,Evening,L096,17.0,52.35,53.67,30.89,50.54,4.933,0.766,104.68,393.29,368.35,24.94,193,184,9,292.22,2.37,0.04663
2203,Line_D,M10,Morning,L056,34.5,47.66,43.78,31.95,62.61,5.229,1.07,61.5,394.58,388.8,5.78,406,399,7,267.01,4.53,0.01724
2204,Line_A,M03,Evening,L068,24.6,44.66,44.5,39.25,46.05,5.115,0.689,74.17,434.69,429.16,5.53,297,287,10,364.83,6.24,0.03367
2205,Line_B,M05,Night,L062,13.8,51.36,56.81,36.71,53.02,5.011,0.699,13.41,419.28,410.7,8.58,274,258,16,678.33,7.13,0.05839
2206,Line_C,M10,Night,L085,31.4,41.31,44.35,28.48,58.09,5.048,0.869,7.04,419.96,413.66,6.3,365,347,18,802.93,5.2,0.04932
2207,Line_C,M10,Night,L010,29.6,54.81,53.2,31.63,57.62,4.591,0.754,32.68,424.32,392.07,32.25,402,376,26,1153.73,9.0,0.06468
2208,Line_B,M16,Evening,L035,33.7,46.18,41.54,26.01,52.71,5.242,0.891,93.67,408.8,389.34,19.47,353,334,19,570.0,4.75,0.05382
2209,Line_A,M05,Evening,L120,18.0,43.89,39.04,31.29,35.35,4.573,0.977,28.88,446.75,443.14,3.61,309,302,7,297.1,4.12,0.02265
2210,Line_A,M16,Morning,L004,22.5,47.08,49.2,33.19,65.5,4.384,0.857,56.26,406.34,382.78,23.56,373,353,20,738.72,12.02,0.05362
2211,Line_D,M07,Night,L063,39.6,46.38,48.44,31.02,58.41,5.655,0.896,23.86,432.68,411.0,21.68,253,240,13,599.67,8.27,0.05138
2212,Line_B,M05,Evening,L086,22.2,52.12,54.8,25.29,51.87,5.396,0.51,8.13,411.21,410.08,1.13,188,181,7,300.67,4.78,0.03723
2213,Line_D,M10,Morning,L053,22.1,50.64,55.96,36.85,51.35,5.815,1.114,21.02,405.1,387.92,17.18,361,355,6,244.74,3.84,0.01662
2214,Line_B,M10,Night,L001,19.0,39.55,41.53,23.66,54.91,5.657,1.171,24.19,406.42,393.24,13.18,343,332,11,421.78,8.12,0.03207
2215,Line_D,M15,Evening,L080,58.9,50.36,52.98,33.41,50.75,5.474,0.949,10.07,414.59,409.81,4.78,351,344,7,257.47,3.41,0.01994
2216,Line_A,M16,Evening,L113,44.4,53.32,56.69,26.52,51.47,4.946,0.979,37.45,406.08,390.3,15.78,353,350,3,133.02,2.12,0.0085
2217,Line_A,M11,Morning,L095,16.1,47.38,47.35,35.84,60.13,5.219,0.801,21.97,425.75,425.02,0.74,264,259,5,197.52,2.16,0.01894
2218,Line_D,M11,Morning,L011,16.9,49.61,47.7,30.75,38.54,5.687,1.021,21.37,414.26,401.79,12.46,323,314,9,353.26,5.29,0.02786
2219,Line_D,M05,Evening,L040,25.7,53.63,55.15,23.62,49.01,5.017,0.536,5.45,444.23,436.72,7.51,340,329,11,567.86,4.53,0.03235
2220,Line_B,M04,Morning,L054,30.7,45.17,45.72,30.46,59.7,4.81,1.383,125.34,423.45,389.3,34.16,412,383,29,1521.61,17.51,0.07039
2221,Line_B,M10,Evening,L028,6.3,41.65,43.38,30.88,60.56,4.664,0.617,16.24,448.34,435.83,12.51,204,197,7,232.46,4.32,0.03431
2222,Line_B,M12,Evening,L091,10.3,45.73,45.14,26.57,50.2,4.424,0.578,9.97,426.76,422.94,3.82,410,392,18,667.51,9.52,0.0439
2223,Line_B,M06,Morning,L081,30.9,48.69,46.05,30.38,25.0,5.505,1.127,5.79,424.86,422.67,2.19,405,396,9,364.17,4.79,0.02222
2224,Line_A,M09,Evening,L067,26.0,51.46,48.86,29.62,50.62,5.252,1.048,24.46,392.21,380.76,11.45,205,196,9,332.11,6.56,0.0439
2225,Line_D,M10,Night,L106,12.7,42.07,42.6,36.05,63.66,6.106,1.132,58.25,387.72,384.89,2.83,345,329,16,670.69,10.15,0.04638
2226,Line_A,M08,Evening,L069,20.6,52.38,54.52,38.49,71.76,5.417,1.102,74.93,411.56,397.72,13.84,309,299,10,458.89,6.57,0.03236
2227,Line_C,M01,Morning,L074,22.2,47.4,45.21,31.35,49.27,5.079,0.866,28.53,405.8,405.3,0.49,316,311,5,222.22,2.25,0.01582
2228,Line_A,M08,Evening,L050,28.6,44.96,46.13,34.23,50.48,4.733,1.039,26.28,415.97,407.13,8.84,348,341,7,216.94,4.3,0.02011
2229,Line_A,M04,Evening,L080,19.3,50.18,49.61,28.84,49.17,4.971,0.607,48.67,407.87,393.94,13.93,275,263,12,463.6,4.35,0.04364
2230,Line_C,M02,Morning,L045,22.4,50.08,42.03,38.02,54.85,5.182,0.904,30.95,430.74,426.03,4.71,355,338,17,755.0,9.29,0.04789
2231,Line_B,M08,Morning,L079,39.7,49.68,52.21,23.08,48.63,5.831,0.834,32.31,417.47,413.33,4.15,293,289,4,175.86,3.36,0.01365
2232,Line_C,M13,Morning,L008,22.9,49.33,57.22,26.77,46.45,5.126,1.064,26.51,404.99,375.27,29.72,367,345,22,749.82,10.54,0.05995
2233,Line_A,M13,Morning,L048,11.7,40.48,44.62,26.46,43.34,4.496,1.114,30.96,423.81,411.21,12.6,199,190,9,391.23,7.21,0.04523
2234,Line_D,M06,Morning,L052,22.6,49.7,57.61,36.65,51.9,5.444,0.59,26.65,434.95,426.59,8.35,380,368,12,485.27,5.3,0.03158
2235,Line_C,M10,Night,L031,15.8,52.27,55.52,34.84,41.96,4.042,1.067,28.15,431.1,426.24,4.86,278,264,14,705.07,9.96,0.05036
2236,Line_D,M03,Evening,L026,21.4,43.26,43.62,31.01,54.22,5.195,1.144,65.46,406.46,383.54,22.92,387,380,7,283.99,4.43,0.01809
2237,Line_A,M05,Morning,L068,17.0,44.93,50.03,35.29,52.56,5.946,1.372,12.15,443.06,429.99,13.07,353,341,12,606.85,7.53,0.03399
2238,Line_B,M08,Morning,L054,20.2,50.93,48.75,32.47,47.25,5.959,0.763,50.74,412.11,388.09,24.01,202,198,4,175.39,2.23,0.0198
2239,Line_B,M07,Evening,L056,19.0,54.09,54.3,28.77,52.22,4.628,0.771,45.17,430.66,423.05,7.61,204,200,4,178.21,2.76,0.01961
2240,Line_C,M11,Morning,L070,18.1,44.21,50.61,32.12,58.07,5.058,1.165,15.81,457.63,450.96,6.68,387,371,16,766.54,10.22,0.04134
2241,Line_B,M12,Night,L049,21.1,44.1,50.38,30.88,51.99,5.253,1.277,69.56,420.13,397.9,22.23,362,336,26,1003.48,16.51,0.07182
2242,Line_A,M09,Evening,L092,10.9,40.78,44.76,34.07,55.84,5.199,0.707,52.27,416.35,395.27,21.09,353,341,12,464.43,6.46,0.03399
2243,Line_B,M01,Night,L040,29.1,51.02,53.16,31.1,60.55,5.183,1.136,12.67,433.02,420.47,12.55,269,262,7,291.43,4.25,0.02602
2244,Line_A,M14,Morning,L106,11.4,48.78,45.85,34.76,55.81,5.362,0.678,5.48,391.82,386.98,4.84,396,391,5,196.87,2.19,0.01263
2245,Line_B,M08,Morning,L013,34.6,54.83,51.41,30.29,54.89,5.398,0.799,49.59,417.58,414.91,2.67,393,378,15,759.49,11.76,0.03817
2246,Line_A,M14,Night,L097,39.1,47.3,53.26,25.48,62.71,5.413,0.568,18.19,418.84,409.2,9.64,364,355,9,313.79,3.13,0.02473
2247,Line_A,M05,Evening,L003,15.9,55.01,53.94,29.18,52.1,5.128,1.107,43.02,423.44,414.11,9.32,219,212,7,307.81,3.22,0.03196
2248,Line_C,M10,Evening,L001,14.3,41.82,42.05,25.17,53.86,5.429,0.855,14.9,422.36,409.68,12.68,180,174,6,229.87,3.71,0.03333
2249,Line_B,M04,Morning,L048,22.3,50.31,53.79,29.68,42.86,5.281,0.941,44.21,397.96,380.09,17.86,210,202,8,303.73,4.48,0.0381
2250,Line_B,M09,Morning,L087,51.4,42.61,46.58,32.03,48.73,4.595,0.848,23.81,392.37,359.14,33.23,375,350,25,1115.07,12.29,0.06667
2251,Line_C,M14,Morning,L041,19.1,47.99,49.25,28.43,47.03,4.725,1.034,31.54,413.72,404.33,9.4,369,356,13,609.01,9.11,0.03523
2252,Line_C,M10,Morning,L061,18.5,52.12,54.97,29.69,50.77,4.889,0.818,22.48,438.81,430.62,8.19,372,353,19,836.58,5.55,0.05108
2253,Line_B,M16,Evening,L084,16.5,40.5,40.91,25.37,46.79,5.639,0.701,21.74,421.04,408.95,12.09,264,258,6,272.7,2.62,0.02273
2254,Line_C,M07,Night,L016,13.1,51.08,47.61,36.21,44.62,5.691,0.924,36.55,430.01,421.03,8.98,324,308,16,803.49,10.18,0.04938
2255,Line_D,M03,Night,L081,18.2,50.89,50.73,26.15,62.84,4.863,1.077,20.5,403.52,378.38,25.14,233,220,13,525.44,10.1,0.05579
2256,Line_C,M08,Morning,L075,22.3,44.47,45.59,30.82,71.05,5.413,0.452,13.55,412.36,411.26,1.1,410,386,24,1075.68,14.97,0.05854
2257,Line_D,M14,Morning,L079,15.0,46.73,47.94,28.29,48.27,4.619,0.953,25.1,409.28,401.82,7.46,234,224,10,401.29,6.94,0.04274
2258,Line_D,M09,Night,L031,31.8,43.56,44.2,24.82,42.46,4.701,0.228,16.68,412.73,377.07,35.66,408,384,24,904.54,11.91,0.05882
2259,Line_A,M10,Morning,L118,32.5,52.1,54.42,21.72,48.11,5.347,0.825,17.75,442.35,431.91,10.45,402,397,5,183.57,1.81,0.01244
2260,Line_B,M13,Evening,L015,29.0,43.9,50.25,27.54,66.5,5.926,0.874,15.83,412.88,405.45,7.42,314,300,14,536.6,6.82,0.04459
2261,Line_C,M05,Morning,L100,20.3,46.27,49.25,25.53,58.24,5.254,0.602,96.68,403.34,390.52,12.81,402,379,23,902.25,13.4,0.05721
2262,Line_D,M12,Morning,L102,22.9,46.85,46.89,27.42,56.69,5.076,1.096,17.12,441.46,435.02,6.44,232,229,3,98.19,1.4,0.01293
2263,Line_B,M16,Morning,L091,19.0,42.86,40.87,29.27,50.67,5.316,0.805,22.52,433.66,411.47,22.19,326,319,7,297.77,4.4,0.02147
2264,Line_A,M04,Morning,L004,37.1,46.69,51.46,27.85,65.89,4.913,0.929,20.09,470.0,462.4,7.6,375,362,13,594.8,7.74,0.03467
2265,Line_C,M03,Night,L099,36.2,54.86,49.9,30.57,77.82,5.105,0.587,56.59,378.63,370.92,7.7,289,264,25,1089.1,15.85,0.08651
2266,Line_A,M16,Evening,L085,23.7,51.44,49.58,29.61,34.21,5.714,0.823,21.56,416.35,392.58,23.77,225,221,4,195.69,1.31,0.01778
2267,Line_C,M16,Morning,L067,14.4,39.12,46.15,29.3,59.04,4.904,0.887,101.89,419.41,413.9,5.5,413,395,18,754.25,6.35,0.04358
2268,Line_B,M16,Morning,L114,26.0,38.08,37.71,34.36,62.05,5.441,0.892,13.72,408.03,406.45,1.58,347,336,11,363.68,6.82,0.0317
2269,Line_C,M14,Evening,L005,27.2,46.66,51.72,30.35,59.37,5.095,1.049,6.83,438.8,417.65,21.16,293,284,9,337.13,3.19,0.03072
2270,Line_D,M05,Evening,L097,16.7,50.45,58.83,35.65,41.89,5.291,0.676,8.22,435.07,430.28,4.78,345,337,8,322.91,5.17,0.02319
2271,Line_C,M09,Evening,L091,16.0,47.55,51.15,29.68,44.25,5.762,0.77,13.76,392.33,369.57,22.76,273,255,18,690.54,12.37,0.06593
2272,Line_C,M16,Morning,L057,15.4,42.8,45.46,29.66,53.67,5.055,0.693,28.1,405.39,388.53,16.86,333,316,17,666.53,10.55,0.05105
2273,Line_C,M12,Evening,L107,13.5,48.0,43.62,27.12,50.57,5.657,0.479,45.22,423.55,422.76,0.79,349,328,21,748.08,12.14,0.06017
2274,Line_D,M09,Evening,L099,10.4,44.23,49.09,33.86,47.05,4.781,0.35,106.42,451.62,407.23,44.39,233,216,17,681.87,7.98,0.07296
2275,Line_D,M10,Morning,L084,18.8,46.86,48.23,31.14,58.22,5.523,0.98,38.12,434.08,425.66,8.42,406,396,10,500.45,4.54,0.02463
2276,Line_A,M04,Night,L075,12.2,44.83,50.14,27.51,57.38,5.369,0.673,24.6,411.3,405.66,5.64,215,202,13,498.91,9.6,0.06047
2277,Line_C,M06,Night,L031,21.2,48.27,48.94,32.6,49.14,4.774,1.1,8.81,427.71,422.09,5.63,205,195,10,453.05,7.49,0.04878
2278,Line_A,M12,Evening,L043,29.5,48.34,49.3,31.94,38.73,5.593,0.815,35.87,454.16,447.78,6.38,352,342,10,405.96,6.88,0.02841
2279,Line_D,M16,Evening,L045,16.0,48.06,47.75,37.79,49.03,5.249,0.514,24.21,426.12,424.75,1.37,218,205,13,541.36,8.7,0.05963
2280,Line_C,M01,Evening,L068,40.6,56.06,57.06,30.02,59.89,5.38,0.994,16.47,398.09,393.02,5.07,287,273,14,605.75,7.81,0.04878
2281,Line_B,M07,Night,L040,44.2,46.39,49.24,32.01,60.85,5.308,1.231,86.34,431.97,421.9,10.07,351,324,27,1200.4,15.63,0.07692
2282,Line_A,M12,Morning,L064,26.2,47.53,43.43,33.73,44.98,5.378,0.733,109.49,404.56,392.05,12.51,239,234,5,235.48,1.98,0.02092
2283,Line_B,M08,Morning,L048,31.0,51.03,59.39,31.47,49.56,5.084,1.349,92.24,435.21,403.6,31.61,270,262,8,361.98,4.51,0.02963
2284,Line_C,M14,Night,L068,31.1,52.73,55.1,23.09,31.09,4.81,0.86,76.88,411.05,401.42,9.63,403,381,22,983.86,15.73,0.05459
2285,Line_A,M11,Morning,L079,13.8,48.61,50.37,34.03,53.91,4.535,0.712,38.52,404.94,392.44,12.5,342,330,12,428.42,6.06,0.03509
2286,Line_A,M06,Night,L059,34.0,44.23,42.18,31.99,52.18,4.718,1.081,95.05,438.28,410.36,27.92,387,379,8,285.35,3.3,0.02067
2287,Line_D,M13,Night,L035,8.0,47.51,53.7,27.72,45.24,4.8,0.977,39.67,408.99,401.41,7.58,322,300,22,995.0,11.6,0.06832
2288,Line_C,M06,Night,L053,20.9,46.55,42.91,32.68,67.88,4.86,1.188,54.71,430.37,430.09,0.28,231,203,28,1166.85,8.59,0.12121
2289,Line_A,M07,Morning,L119,19.1,44.84,50.07,24.98,45.13,4.767,0.905,9.08,383.74,361.39,22.36,228,226,2,72.69,1.44,0.00877
2290,Line_B,M05,Morning,L098,14.7,50.02,53.28,32.87,41.09,4.244,0.89,22.37,389.91,381.15,8.75,202,189,13,546.98,7.2,0.06436
2291,Line_D,M16,Night,L112,18.2,49.46,48.42,31.88,54.28,5.196,0.629,84.08,426.42,405.93,20.48,226,216,10,477.8,6.14,0.04425
2292,Line_C,M07,Evening,L120,31.4,51.42,53.18,32.9,56.52,5.403,0.823,64.67,415.35,402.88,12.47,233,226,7,317.83,4.35,0.03004
2293,Line_C,M16,Night,L018,16.4,49.02,48.81,25.52,52.13,5.41,1.079,18.65,416.63,413.08,3.56,387,366,21,745.24,14.94,0.05426
2294,Line_B,M10,Evening,L105,24.0,51.61,51.14,27.64,57.61,5.64,1.176,12.05,409.14,398.84,10.3,246,241,5,164.25,1.62,0.02033
2295,Line_B,M03,Night,L031,30.9,48.1,47.79,24.63,63.41,5.9,0.699,44.64,402.01,390.78,11.23,383,366,17,608.25,10.65,0.04439
2296,Line_A,M13,Night,L119,20.6,48.04,50.09,24.71,39.36,5.389,0.956,22.32,452.2,436.81,15.38,349,326,23,1099.45,11.05,0.0659
2297,Line_C,M04,Evening,L037,18.9,46.65,50.79,36.13,53.69,5.882,0.765,6.92,436.47,395.18,41.29,205,186,19,822.34,13.29,0.09268
2298,Line_A,M15,Evening,L044,10.2,49.13,52.62,32.43,54.97,5.235,0.605,59.75,397.23,390.16,7.07,278,271,7,279.84,2.51,0.02518
2299,Line_A,M16,Night,L026,20.9,44.07,46.96,30.92,49.93,6.034,0.882,50.57,376.27,355.82,20.45,185,180,5,231.07,2.9,0.02703
2300,Line_C,M09,Evening,L087,9.6,48.32,46.29,26.21,44.91,5.166,1.058,7.59,401.01,378.86,22.15,369,341,28,1060.53,16.39,0.07588
2301,Line_D,M07,Evening,L044,24.0,42.15,42.93,26.44,65.5,5.077,0.857,14.49,399.05,385.29,13.76,260,250,10,544.39,5.56,0.03846
2302,Line_C,M08,Night,L030,29.5,50.43,54.82,36.95,57.86,5.172,0.877,5.32,396.36,387.64,8.72,234,220,14,562.18,10.43,0.05983
2303,Line_B,M13,Night,L103,20.6,50.12,45.44,28.12,50.03,5.294,0.902,36.56,444.83,435.59,9.24,357,326,31,1277.21,15.47,0.08683
2304,Line_B,M06,Night,L020,44.5,51.86,52.34,32.28,61.76,5.793,0.293,46.24,448.93,445.26,3.67,262,253,9,334.26,5.41,0.03435
2305,Line_B,M01,Evening,L069,23.5,40.76,43.57,33.05,48.59,5.07,0.908,1.0,449.67,444.38,5.28,245,236,9,359.29,5.57,0.03673
